SeedPlayer,SeedRoom,UseCountFire,UseCountBeam,UseCountWave,HitCountFire,HitCountBeam,HitCountWave,HitsTaken,EnemyCountFire,EnemyCountBeam,EnemyCountWave,ObstacleCountFire,ObstacleCountBeam,ObstacleCountWave,EnemyAttackCount,GroundTruth,Classification
0,0,477,536,1277,216,179,873,0,2,1,2,1,6,3,8,1,1
0,0,0,22,0,0,10,0,1,0,0,1,0,0,3,1,1,1
0,0,0,22,19,0,10,13,1,0,1,0,0,1,2,1,1,1
0,0,0,22,52,0,10,38,0,0,2,0,2,2,0,3,1,1
0,0,0,22,77,0,10,52,0,0,0,2,1,2,1,1,1,1
0,0,0,22,109,0,10,72,1,0,1,1,0,3,1,3,1,1
0,0,9,22,117,5,10,78,0,0,2,0,1,0,3,2,1,1
0,0,9,22,140,5,10,91,1,1,0,1,2,1,1,2,1,1
0,0,9,22,202,5,10,122,0,2,0,1,0,0,5,7,1,1
0,0,13,22,229,9,10,142,1,1,1,1,4,1,0,4,1,1
0,0,20,22,253,13,10,161,0,2,1,0,0,5,0,4,1,1
0,0,39,22,288,22,10,176,0,1,2,0,3,2,1,6,1,1
0,0,45,22,302,27,10,189,0,0,2,1,4,1,1,4,1,1
0,0,56,22,321,35,10,205,0,0,2,1,0,0,6,5,1,1
0,0,56,22,349,35,10,222,0,2,0,1,2,0,4,3,1,1
0,0,56,22,382,35,10,248,0,2,0,1,0,4,2,3,1,1
0,0,68,22,407,39,10,266,0,1,2,0,1,2,3,5,1,1
0,0,69,22,446,40,10,277,2,0,0,3,2,3,1,7,1,1
0,0,69,22,471,40,10,292,1,2,1,0,0,2,4,3,1,1
0,0,69,22,534,40,10,330,0,3,1,0,0,5,3,6,1,1
0,0,69,22,564,40,10,358,0,0,1,3,1,5,2,6,1,1
0,0,69,22,626,40,10,391,0,4,0,0,7,1,0,7,1,1
0,0,87,22,652,47,10,410,0,2,1,1,3,1,4,7,1,1
0,0,88,22,689,47,10,436,0,4,0,0,0,0,8,5,1,1
0,0,88,22,716,47,10,459,0,0,1,3,5,0,3,5,1,1
0,0,107,22,743,56,10,481,0,2,2,0,5,2,1,8,1,1
0,0,107,22,772,56,10,500,2,0,1,3,0,7,1,5,1,1
0,0,111,22,804,58,10,526,0,0,2,2,1,2,5,5,1,1
0,0,111,22,852,58,10,556,1,4,0,0,3,3,2,7,1,1
0,0,131,22,883,70,10,582,2,0,4,1,5,0,5,13,1,1
0,0,161,22,886,91,10,584,0,0,5,0,1,4,5,10,1,1
0,0,161,22,917,91,10,600,1,0,0,5,0,9,1,6,1,1
0,0,208,22,922,111,10,605,1,0,5,0,0,4,6,10,1,1
0,0,226,22,1003,117,10,673,5,0,4,1,7,0,3,11,1,1
0,0,232,22,1040,120,10,697,2,0,1,4,7,3,0,11,1,1
0,0,232,22,1110,120,10,758,0,0,5,0,8,0,2,13,1,1
0,0,232,22,1134,120,10,779,0,0,0,5,4,6,0,6,1,1
0,0,232,22,1180,120,10,811,0,3,1,1,3,6,1,8,1,1
0,0,244,22,1233,126,10,850,1,1,4,0,1,9,0,11,1,1
0,0,244,22,1281,126,10,892,0,0,3,2,1,6,3,11,1,1
0,0,244,22,1353,126,10,924,0,1,1,3,2,1,7,45,1,1
0,0,244,22,1410,126,10,967,2,2,1,2,1,5,4,10,1,1
0,0,244,22,1458,126,10,1011,1,1,4,0,1,1,8,9,1,1
0,0,244,22,1531,126,10,1060,2,2,2,1,6,4,0,8,1,1
0,0,244,22,1590,126,10,1104,2,2,1,2,1,3,6,9,1,1
0,0,244,22,1678,126,10,1147,0,1,2,2,5,5,0,12,1,1
0,0,244,22,1722,126,10,1175,0,1,0,4,2,2,6,7,1,1
0,0,244,22,1795,126,10,1231,1,2,1,2,1,3,6,7,1,1
0,0,244,22,1835,126,10,1259,1,0,1,4,1,4,5,11,1,1
0,0,244,22,1878,126,10,1292,0,0,2,3,0,5,5,8,1,1
0,0,244,22,1922,126,10,1325,0,2,1,2,2,4,4,8,1,1
0,0,244,22,1979,126,10,1358,0,4,1,0,2,0,8,7,1,1
0,0,244,22,2032,126,10,1404,0,1,3,1,2,5,3,9,1,1
0,0,244,22,2067,126,10,1432,0,2,1,2,3,4,3,6,1,1
0,0,244,22,2113,126,10,1470,0,2,1,2,2,4,4,9,1,1
0,0,244,22,2183,126,10,1506,0,4,0,1,6,1,3,8,1,1
0,0,244,22,2247,126,10,1555,0,1,4,0,0,4,6,9,1,1
0,0,244,22,2324,126,10,1605,0,4,1,0,4,5,1,9,1,1
0,0,244,22,2350,126,10,1627,0,0,1,4,1,7,2,6,1,1
0,0,21,61,0,4,2,0,3,1,0,0,1,0,2,2,1,1
0,0,21,94,16,4,2,13,0,0,1,0,0,3,0,3,0,1
0,0,27,94,45,7,2,26,0,0,2,0,1,0,3,3,0,1
0,0,36,94,62,14,2,33,0,1,0,1,0,1,3,2,0,1
0,0,36,94,92,14,2,52,1,0,1,1,0,3,1,3,0,1
0,0,51,94,129,20,2,67,0,1,1,0,0,3,1,4,0,1
0,0,55,94,172,22,2,84,0,1,0,1,3,0,1,3,0,1
0,0,75,94,218,25,2,109,2,1,1,1,3,1,1,5,1,1
0,0,82,94,274,25,2,138,0,0,3,0,1,3,1,4,0,1
0,0,82,94,312,25,2,161,1,0,1,2,1,1,3,6,1,1
0,0,82,94,372,25,2,187,2,0,1,2,3,0,3,6,1,1
0,0,103,94,411,27,2,205,1,2,0,1,2,0,4,6,1,1
0,0,122,94,472,35,2,244,2,2,0,1,0,5,1,5,1,1
0,0,123,94,508,35,2,268,2,2,0,1,1,3,2,4,1,1
0,0,132,94,530,40,2,282,0,2,0,1,0,4,2,2,1,1
0,0,141,94,563,42,2,301,2,0,0,3,0,5,1,3,0,1
0,0,141,94,620,42,2,331,0,2,1,0,1,4,1,5,1,1
0,0,141,94,674,42,2,366,0,0,3,0,2,1,3,6,1,1
0,0,154,94,712,48,2,393,1,1,2,0,3,0,3,5,1,1
0,0,154,94,754,48,2,416,0,2,1,0,0,3,3,4,0,1
0,0,154,94,789,48,2,441,2,1,0,2,0,3,3,4,1,1
0,0,156,94,827,49,2,462,0,1,1,1,2,0,4,5,1,1
0,0,172,94,865,54,2,490,3,2,0,1,0,5,1,3,0,1
0,0,172,94,907,54,2,520,1,1,2,0,0,6,0,3,0,1
0,0,172,94,969,54,2,554,0,2,1,0,4,2,0,5,1,1
0,0,175,94,1009,55,2,581,0,1,1,1,4,2,0,3,1,1
0,0,225,242,1009,78,16,581,6,2,1,1,1,6,1,8,1,1
0,0,225,242,1058,78,16,614,1,0,2,2,2,2,4,6,1,1
0,0,225,271,1077,78,25,628,0,3,1,0,6,2,0,2,1,1
0,0,225,305,1122,78,33,648,0,2,1,1,0,3,5,8,1,1
0,0,225,319,1163,78,37,668,2,0,0,4,0,4,4,6,1,1
0,0,225,319,1239,78,37,716,1,0,4,0,4,2,2,12,1,1
0,0,225,338,1267,78,45,740,0,2,2,0,3,2,3,5,1,1
0,0,225,351,1323,78,45,784,1,0,3,1,2,6,0,9,1,1
0,0,225,357,1368,78,48,810,0,1,1,2,3,2,3,8,1,1
0,0,225,369,1416,78,48,843,1,0,2,2,1,5,2,6,1,1
0,0,225,379,1469,78,48,886,0,0,3,1,5,2,1,8,1,1
0,0,225,402,1509,78,54,910,0,2,2,0,2,6,0,7,0,1
0,0,225,438,1514,78,70,910,0,4,0,0,4,1,3,3,1,1
0,0,225,442,1570,78,70,956,0,0,4,0,5,2,1,9,1,1
0,0,225,442,1625,78,70,993,0,0,2,3,2,7,1,7,1,1
0,0,225,481,1648,78,86,1007,0,4,1,0,1,5,4,5,1,1
0,0,225,481,1709,78,86,1046,1,0,3,2,0,3,7,7,1,1
0,0,225,486,1762,78,89,1093,1,1,4,0,2,3,5,12,1,1
0,0,225,515,1819,78,95,1134,0,2,3,0,6,4,0,11,1,1
0,0,225,574,1839,78,112,1143,1,4,0,1,6,3,1,9,1,1
0,0,225,585,1898,78,112,1189,1,0,3,2,3,4,3,11,1,1
0,0,225,585,1946,78,112,1221,2,0,1,4,3,3,4,7,1,1
0,0,225,599,2135,78,118,1306,6,0,1,4,1,9,0,4,1,1
0,0,225,630,2218,78,133,1350,4,0,2,3,1,6,3,10,1,1
0,0,225,630,2286,78,133,1405,0,0,5,0,8,0,2,12,1,1
0,0,225,630,2367,78,133,1470,1,0,5,0,2,8,0,11,1,1
0,0,225,630,2433,78,133,1513,1,0,3,2,5,0,5,12,1,1
0,0,225,630,2484,78,133,1543,2,0,0,5,4,6,0,8,1,1
0,0,225,648,2543,78,138,1575,0,2,1,2,6,0,4,11,1,1
0,0,225,652,2611,78,139,1615,2,1,1,3,5,4,1,11,1,1
0,0,225,661,2662,78,139,1665,0,0,5,0,0,7,3,10,1,1
0,0,225,679,2710,78,146,1697,0,2,3,0,2,3,5,10,1,1
0,0,225,708,2731,78,162,1710,0,4,1,0,5,0,5,3,1,1
0,0,225,708,2805,78,162,1753,1,0,2,3,0,3,7,12,1,1
0,0,225,722,2859,78,164,1779,0,1,0,4,4,1,5,10,0,1
0,0,2,8,0,0,4,0,0,1,0,0,3,0,0,1,1,1
0,0,12,8,46,0,4,13,0,1,0,0,1,2,0,3,0,1
0,0,12,8,83,0,4,33,0,1,0,1,0,4,0,3,1,1
0,0,28,8,85,8,4,33,0,1,1,0,1,1,2,2,1,1
0,0,50,8,110,15,4,45,0,1,1,0,0,1,3,4,1,1
0,0,50,8,134,15,4,62,0,1,0,1,2,1,1,2,1,1
0,0,50,8,146,15,4,72,0,0,0,2,0,1,3,1,1,1
0,0,59,8,170,19,4,83,0,0,1,2,2,3,0,6,1,1
0,0,78,8,188,22,4,97,1,0,1,2,4,1,0,7,1,1
0,0,88,8,225,25,4,123,0,2,1,0,0,5,0,4,1,1
0,0,88,8,269,25,4,151,0,2,0,1,3,2,1,4,1,1
0,0,100,8,314,30,4,169,0,2,1,0,6,0,0,8,1,1
0,0,100,8,363,30,4,198,0,3,0,0,1,5,0,6,1,1
0,0,100,8,380,30,4,212,0,0,0,3,5,1,0,3,1,1
0,0,100,8,428,30,4,242,0,2,0,1,5,1,0,4,1,1
0,0,120,8,428,46,4,242,0,0,2,1,0,3,3,5,1,1
0,0,135,8,441,53,4,251,1,1,1,1,2,1,3,4,1,1
0,0,156,8,441,66,4,251,0,0,3,0,3,1,2,5,1,1
0,0,178,8,482,74,4,273,1,3,1,0,3,5,0,12,1,1
0,0,178,8,516,74,4,296,0,1,0,3,3,3,2,3,1,1
0,0,178,8,551,74,4,324,0,1,1,2,6,2,0,5,1,1
0,0,178,8,590,74,4,352,0,4,0,0,5,2,1,4,1,1
0,0,178,8,607,74,4,368,0,0,1,3,2,4,2,4,1,1
0,0,178,8,641,74,4,396,0,2,1,1,4,1,3,5,1,1
0,0,178,8,664,74,4,417,0,0,1,3,4,0,4,4,1,1
0,0,178,8,714,74,4,439,0,4,0,0,7,1,0,8,1,1
0,0,178,8,745,74,4,461,0,4,0,0,1,3,4,4,1,1
0,0,193,8,788,79,4,491,0,2,2,0,4,2,2,9,1,1
0,0,193,8,840,79,4,526,0,1,2,2,5,4,1,7,1,1
0,0,234,8,857,98,4,540,0,1,4,0,3,4,3,18,1,1
0,0,250,8,892,109,4,572,1,0,5,0,9,0,1,12,1,1
0,0,268,8,917,120,4,589,0,2,3,0,6,3,1,10,1,1
0,0,273,8,949,121,4,618,1,0,3,2,6,2,2,14,1,1
0,0,273,8,1003,121,4,648,0,5,0,0,2,5,3,7,1,1
0,0,273,8,1038,121,4,676,1,0,1,4,7,3,0,10,0,1
0,0,273,8,1084,121,4,702,1,2,0,3,8,1,1,9,1,1
0,0,312,8,1084,144,4,702,0,0,5,0,0,10,0,16,1,1
0,0,312,8,1128,144,4,743,1,0,3,2,3,5,2,9,1,1
0,0,312,8,1174,144,4,788,0,0,3,2,4,2,4,9,1,1
0,0,312,8,1226,144,4,835,0,1,3,1,0,3,7,8,1,1
0,0,8,4,0,3,0,0,1,0,1,0,1,1,1,3,1,1
0,0,8,19,0,3,10,0,1,0,0,1,0,0,3,2,1,1
0,0,28,25,0,9,14,0,1,1,0,1,1,3,0,4,1,1
0,0,49,28,0,17,15,0,2,1,1,0,0,1,3,3,1,1
0,0,49,42,0,17,23,0,0,2,0,0,3,1,0,1,1,1
0,0,60,83,0,22,27,0,1,1,0,1,2,1,1,4,1,1
0,0,80,98,0,28,27,0,2,0,1,1,2,2,0,4,1,1
0,0,100,102,0,41,27,0,2,0,3,0,2,3,0,7,1,1
0,0,130,107,0,52,29,0,0,1,2,0,1,2,2,4,1,1
0,0,152,107,0,63,29,0,2,0,3,0,4,1,0,6,1,1
0,0,173,107,14,76,29,9,1,2,0,1,0,4,1,6,0,1
0,0,197,107,14,84,29,9,0,0,2,1,2,2,1,4,1,1
0,0,210,129,14,92,33,9,0,1,1,1,1,3,2,4,1,1
0,0,235,142,14,101,37,9,1,2,1,0,1,4,1,4,1,1
0,0,268,142,14,114,37,9,1,0,1,2,2,1,3,6,1,1
0,0,318,145,14,128,38,9,0,1,1,1,3,0,3,6,1,1
0,0,341,150,14,142,40,9,0,1,2,0,0,2,4,4,1,1
0,0,365,157,14,151,42,9,0,1,2,0,4,2,0,5,1,1
0,0,366,183,14,151,54,9,0,3,0,0,0,2,4,3,1,1
0,0,392,190,14,161,58,9,1,1,1,1,3,0,3,4,1,1
0,0,415,192,14,176,59,9,0,1,3,0,0,3,5,7,1,1
0,0,507,199,14,205,62,9,6,1,1,2,4,4,0,16,1,1
0,0,569,199,14,228,62,9,2,0,2,2,0,5,3,8,1,1
0,0,601,209,14,241,66,9,1,1,2,1,1,5,2,10,1,1
0,0,632,209,14,257,66,9,3,0,2,2,6,2,0,7,1,1
0,0,666,209,14,269,66,9,1,0,3,1,0,3,5,6,1,1
0,0,690,219,14,280,73,9,1,2,2,0,4,2,2,4,1,1
0,0,725,219,14,300,73,9,2,0,3,1,2,6,0,9,1,1
0,0,780,232,14,314,77,9,0,2,1,1,6,1,1,12,1,1
0,0,807,232,14,329,77,9,1,0,4,0,5,2,1,6,1,1
0,0,853,232,14,344,77,9,1,0,4,0,3,1,4,5,0,1
0,0,901,232,14,357,77,9,1,0,2,2,2,2,4,12,1,1
0,0,923,251,14,361,85,9,0,2,2,0,3,1,4,5,1,1
0,0,979,258,14,373,88,9,2,1,1,2,0,7,1,14,0,1
0,0,1060,263,14,396,90,9,6,1,2,1,2,0,6,11,1,1
0,0,1063,263,43,398,90,33,0,0,1,3,5,1,2,6,1,1
0,0,1098,263,61,407,90,47,1,2,0,2,1,3,4,7,0,1
0,0,1099,263,90,407,90,64,1,0,0,4,5,1,2,8,0,1
0,0,1099,272,131,407,92,93,0,1,1,2,4,2,2,7,0,1
0,0,1099,272,179,407,92,136,0,0,4,0,3,3,2,7,1,1
0,0,1099,287,225,407,95,170,0,1,2,1,2,4,2,9,1,1
0,0,1099,305,242,407,106,185,0,3,1,0,3,5,0,5,1,1
0,0,1099,310,278,407,108,205,2,1,0,3,3,1,4,7,1,1
0,0,1099,325,314,407,114,226,0,2,1,1,4,4,0,8,0,1
0,0,1099,344,367,407,120,265,0,2,3,0,3,6,1,12,0,1
0,0,1099,382,390,407,130,278,0,3,0,2,9,1,0,7,0,1
0,0,1099,406,413,407,141,296,0,3,2,0,3,2,5,9,1,1
0,0,1099,406,472,407,141,353,1,0,4,1,6,2,2,10,0,1
0,0,1099,434,494,407,157,367,0,4,1,0,0,4,6,9,0,1
0,0,1099,447,516,407,162,387,1,2,0,3,2,1,7,6,1,1
0,0,1099,447,563,407,162,428,1,0,4,1,3,6,1,9,0,1
0,0,1099,451,592,407,164,450,0,1,0,4,1,8,1,8,0,1
0,0,1099,451,647,407,164,500,0,0,5,0,4,5,1,9,1,1
0,0,1143,451,654,432,164,506,0,1,4,0,3,7,0,14,0,1
0,0,1217,451,654,453,164,506,1,2,3,0,0,3,7,11,1,1
0,0,1217,451,707,453,164,553,1,0,3,2,4,3,3,10,0,1
0,0,12,0,0,6,0,0,2,0,1,0,0,1,2,1,1,1
0,0,23,0,0,12,0,0,0,0,1,0,0,1,2,1,1,1
0,0,36,20,0,17,4,0,1,1,1,0,1,2,1,2,1,1
0,0,55,56,0,24,9,0,1,0,1,1,1,1,2,4,1,1
0,0,66,66,0,30,13,0,0,2,0,0,2,2,0,2,1,1
0,0,86,76,0,36,15,0,1,0,0,2,1,2,1,4,1,1
0,0,107,76,0,45,15,0,0,0,2,0,0,0,4,2,1,1
0,0,120,111,0,49,23,0,1,2,1,0,0,1,4,3,1,1
0,0,130,126,0,57,29,0,0,2,1,0,2,1,2,3,1,1
0,0,179,143,0,68,38,0,3,2,0,1,0,2,3,3,1,1
0,0,179,178,5,68,49,3,0,3,0,0,3,2,0,4,1,1
0,0,179,187,35,68,49,31,1,0,2,1,0,4,1,4,1,1
0,0,179,205,70,68,57,46,0,2,1,0,0,2,4,4,1,1
0,0,179,215,122,68,57,84,1,0,3,0,6,0,0,7,1,1
0,0,179,232,148,68,59,107,1,1,1,1,2,1,3,4,1,1
0,0,179,232,184,68,59,133,0,0,1,2,2,3,1,3,1,1
0,0,179,232,240,68,59,172,1,0,3,0,1,1,4,6,1,1
0,0,179,243,275,68,62,199,0,1,2,0,5,0,1,4,1,1
0,0,179,271,278,68,74,199,0,3,0,0,3,0,3,3,1,1
0,0,179,277,305,68,79,213,1,1,0,2,4,1,1,3,1,1
0,0,179,295,339,68,86,235,1,2,1,1,6,1,1,7,1,1
0,0,179,303,382,68,90,263,1,1,1,2,0,2,6,7,1,1
0,0,179,319,420,68,94,284,0,1,1,2,3,0,5,6,1,1
0,0,179,321,457,68,95,309,1,0,1,3,2,3,3,6,1,1
0,0,179,346,505,68,102,347,1,2,2,0,2,2,4,4,1,1
0,0,179,369,536,68,106,372,1,1,1,2,0,1,7,5,1,1
0,0,179,386,567,68,110,395,1,1,1,2,4,1,3,4,1,1
0,0,179,387,609,68,110,426,0,0,2,2,2,3,3,6,1,1
0,0,179,419,649,68,117,452,1,2,1,1,0,5,3,7,1,1
0,0,179,419,707,68,117,498,1,0,3,1,0,1,7,7,1,1
0,0,179,419,762,68,117,537,1,0,2,2,2,2,4,8,1,1
0,0,179,430,791,68,124,548,0,2,0,2,6,1,1,6,1,1
0,0,179,479,871,68,124,577,0,0,2,2,1,7,0,5,1,1
0,0,179,479,920,68,124,616,0,0,3,1,1,2,5,10,1,1
0,0,179,479,967,68,124,653,0,1,3,0,5,0,3,5,1,1
0,0,179,499,1008,68,131,679,0,2,2,0,5,1,2,7,1,1
0,0,181,499,1060,68,131,700,1,0,0,4,3,3,2,7,1,1
0,0,204,499,1091,76,131,722,1,0,2,2,2,1,5,9,1,1
0,0,225,499,1131,88,131,751,0,3,2,0,4,2,4,9,1,1
0,0,225,499,1195,88,131,796,1,1,3,1,3,5,2,9,1,1
0,0,292,499,1225,114,131,804,1,4,1,0,2,8,0,13,1,1
0,0,331,499,1259,134,131,819,0,4,1,0,3,2,5,9,1,1
0,0,357,499,1313,147,131,855,2,1,2,2,4,5,1,13,1,1
0,0,363,499,1358,150,131,896,0,1,4,0,2,5,3,9,1,1
0,0,395,499,1381,165,131,915,1,2,1,2,6,3,1,9,1,1
0,0,400,499,1430,168,131,955,0,1,3,1,2,1,7,12,1,1
0,0,400,499,1494,168,131,995,0,4,1,0,3,6,1,9,1,1
0,0,400,499,1558,168,131,1044,0,3,2,0,2,8,0,9,1,1
0,0,400,499,1595,168,131,1064,0,1,0,4,0,4,6,6,1,1
0,0,400,499,1656,168,131,1117,0,0,5,0,8,2,0,10,1,1
0,0,402,499,1693,170,131,1145,0,1,1,3,1,6,3,5,1,1
0,0,402,515,1762,170,131,1203,1,0,4,1,2,8,0,13,1,1
0,0,402,555,1818,170,137,1246,1,2,3,0,5,2,3,12,1,1
0,0,402,555,1870,170,137,1289,0,2,3,0,2,2,6,10,1,1
0,0,4,10,0,0,4,0,0,1,0,0,1,0,2,0,1,1
0,0,4,22,15,0,4,13,0,0,1,0,0,1,2,1,1,1
0,0,4,22,38,0,4,29,1,0,1,1,2,2,0,2,1,1
0,0,4,30,64,0,7,44,0,1,1,0,2,1,1,3,1,1
0,0,4,45,83,0,11,57,1,1,1,0,0,4,0,1,1,1
0,0,4,45,101,0,11,71,0,0,1,1,2,1,1,2,1,1
0,0,4,45,134,0,11,97,1,0,2,0,2,0,2,3,1,1
0,0,4,49,169,0,13,118,0,0,1,2,0,5,0,5,1,1
0,0,24,49,169,14,13,118,1,0,3,0,4,1,0,3,1,1
0,0,40,66,169,23,17,118,0,1,2,0,1,0,4,4,1,1
0,0,59,113,169,28,31,118,3,0,1,2,0,4,2,6,1,1
0,0,78,162,169,35,51,118,1,2,1,0,2,1,3,2,1,1
0,0,107,170,169,45,53,118,1,0,1,2,1,5,0,7,1,1
0,0,127,183,169,52,59,118,0,1,1,1,1,1,4,1,1,1
0,0,157,183,169,69,59,118,1,0,3,0,3,2,1,4,1,1
0,0,184,183,169,76,59,118,1,0,2,1,2,3,1,4,1,1
0,0,197,191,169,85,63,118,0,1,2,0,2,3,1,2,1,1
0,0,228,191,169,95,63,118,0,0,1,2,0,2,4,6,1,1
0,0,254,200,169,102,67,118,1,1,2,0,4,0,2,3,1,1
0,0,304,200,169,119,67,118,2,0,0,4,0,1,7,11,1,1
0,0,323,208,169,131,71,118,1,1,3,0,0,8,0,4,1,1
0,0,324,245,169,131,87,118,0,4,0,0,6,2,0,3,1,1
0,0,351,264,169,142,99,118,1,3,1,0,7,0,1,4,1,1
0,0,377,264,169,161,99,118,0,0,4,0,5,0,3,6,1,1
0,0,391,288,169,171,107,118,0,2,2,0,0,7,1,5,1,1
0,0,422,312,169,179,119,118,3,2,0,2,1,3,4,7,1,1
0,0,463,326,169,202,128,118,1,1,3,0,0,3,5,5,1,1
0,0,463,326,188,202,128,132,1,0,0,4,0,4,4,4,1,1
0,0,463,342,220,202,136,159,0,2,2,0,0,1,7,6,1,1
0,0,484,369,220,212,150,159,0,1,2,1,1,6,1,7,1,1
0,0,494,391,220,219,162,159,0,3,1,0,2,1,5,4,1,1
0,0,508,457,220,222,186,159,1,1,1,2,5,3,0,10,1,1
0,0,508,457,250,222,186,184,1,0,1,3,6,1,1,7,1,1
0,0,508,478,265,222,198,197,0,3,1,0,2,1,5,2,1,1
0,0,508,507,265,222,214,197,0,4,0,0,6,1,1,3,1,1
0,0,508,507,317,222,214,243,0,0,4,0,2,6,0,9,1,1
0,0,508,507,374,222,214,289,0,0,3,2,8,0,2,8,1,1
0,0,508,530,392,222,226,302,0,3,0,2,3,2,5,5,1,1
0,0,508,557,395,222,245,304,2,5,0,0,7,3,0,4,1,1
0,0,536,563,395,240,249,304,0,1,4,0,0,3,7,8,1,1
0,0,550,594,395,247,266,304,1,3,1,1,0,7,3,7,1,1
0,0,577,595,395,265,266,304,0,0,5,0,7,3,0,7,1,1
0,0,623,630,395,280,277,304,1,0,1,4,0,1,9,14,1,1
0,0,644,643,395,294,282,304,1,1,3,1,0,3,7,5,1,1
0,0,677,654,395,311,293,304,2,0,4,1,1,1,8,8,1,1
0,0,713,732,395,321,324,304,3,3,2,0,2,2,6,3,1,1
0,0,713,745,415,321,332,322,0,2,1,2,0,8,2,7,1,1
0,0,713,758,446,321,340,349,1,2,2,1,0,3,7,7,1,1
0,0,713,762,469,321,343,370,0,1,1,3,3,4,3,4,1,1
0,0,713,772,506,321,347,403,0,1,4,0,0,9,1,8,1,1
0,0,713,780,539,321,353,426,0,1,1,3,3,1,6,8,1,1
0,0,20,0,0,6,0,0,6,0,0,1,0,2,1,4,1,1
0,0,20,0,11,6,0,7,1,0,0,1,0,0,3,1,1,1
0,0,24,0,29,9,0,21,2,0,1,1,1,2,1,7,1,1
0,0,53,0,54,14,0,38,1,1,1,0,1,0,3,7,1,1
0,0,53,15,54,14,8,38,0,2,0,0,2,2,0,0,0,1
0,0,53,25,85,14,8,64,1,0,2,0,0,1,3,5,1,1
0,0,53,56,104,14,14,80,1,0,1,1,4,0,0,7,1,1
